id,text,rating,timestamp,category,subcatgory,product
345,"The 300mg (20mg per serving) pieces are perfect for travel as they last for several hours, I didn't even miss vaping as I was pleasantly medicated from these perfectly dosed edibles.  They do taste like cannabis and not in a good way, I kinda have to choke em down.  I've moved on the the 300mg Baked Bro watermelon slices for this reason.  Worth every penny, I always have these around.",4,9/20/2016 5:51 PM,edibles,candy,baked-bros-sour-kush-kids
346,"These are too good so be careful. Start with the 20mg in the 300mg package. Great for the movies or a road trip or being with people/family and cannot vape or smoke. Good taste, better potency than many candies.",5,3/24/2017 5:37 PM,edibles,candy,baked-bros-sour-kush-kids
347,"Perfect doses in these little gummies (20mg) and good to last. 2 or 3 and you're set, but 1 can get you relaxed. However, they have a very strong weed taste that sticks with you. I keep them around for convenience and on the go.",4,3/24/2017 7:04 PM,edibles,candy,baked-bros-sour-kush-kids
348,"BEST Edibles on the planet!  No joke!  Just one of these little, delicious, mouth-watering gummies will help you sleep ALL NIGHT LONG!!  My #1 go-to for relaxation and sleep every night!  Granddaddy Purple!  Gotta love it!  THANK YOU BAKED BROS for saving my life!!!",5,8/12/2017 2:13 AM,edibles,candy,baked-bros-sour-kush-kids
349,Best edibles hands down. Doesn’t hurt see what strain you’re getting either!,5,11/28/2017 6:32 PM,edibles,candy,baked-bros-sour-kush-kids
350,"I give 5 stars to the candies with 3 personalities.  They are sour, sweet and fully infused with activated THC.  They are the perfect dose for me and my body absorbs them really quickly.  I usually feel the effects within 30 minutes and like to eat one in the afternoon to relax while I'm working.",5,11/28/2017 6:41 PM,edibles,candy,baked-bros-sour-kush-kids
351,5 stars all the way. The most consistent and quality edibles on the market. I won’t buy any other brand.,5,11/30/2017 5:40 PM,edibles,candy,baked-bros-sour-kush-kids
352,[],2,3/23/2017 8:06 PM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
353,[],3,3/23/2017 9:06 PM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
354,Made me extremely tired. I thought it was suppose to do the opposite. Only took 10mg,1,6/8/2017 3:45 PM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
355,"I tried the Indica gummy instead of the Sativa.  However, it's fair to say that they should be similar and if they are then this one will be equally as impressive.  The taste may be strong to some, but those that enjoy the taste of cannabis will enjoy this gummy.  This high potency gummy comes with a chart on the back to cut yourself the appropriate dosage.  Mine experience was fast acting and an incredibly enjoyable high.",5,7/11/2017 3:27 AM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
356,"I personally had a very bad experience with this gummy, but it's still very good. I had 25mg or a quarter and i passed out for 15hours but besides that the trip was pretty good!",4,11/6/2017 7:59 PM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
357,"This has worked very well for my depression. I'm actually less angry, too. I am small-framed, so I only take about 6mg at a time. It keeps me feeling awake during the day for a while. It does make me forgetful, but I don't mind because it is helping me not be anxious about my life right now. I'm getting more work done, my stomach hurts less, and it doesn't taste terrible, to boot.",5,1/12/2018 3:57 PM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
358,"We tried this product on a Sunday afternoon when we had time experience it.  We are first timers and stayed with a 6.25mg dose for each of us.  And I found that this was perfect for me.  My wife thought maybe she needed a little more.  Her experience was very simple: she felt like she didn't have a care in the world but didn't get sleepy or any head-high to speak of.  I, on the other hand, had a whole series of different experiences.  I'm very sensitive to meds of any sort.  So after one hour after taking my portion I began to feel the head-high starting.  This lasted for about 4 hours.  I had a nice comfortable feeling mixed with occasional forgetfulness. I would forget what tv show we were watching.  When I got up to make dinner, I had plenty of energy, but kept losing time or forgetting what I'd been doing.  After I ate we watched something funny on tv and I had more and more little trips where I noticed that I hadn't paid any attention to the tv show for a few minutes.  Kind of fun.  All in all a B- experience.  I slept well that night and woke up still feeling just a little dingy.  For me the experience lasted a little long and I had a few bouts of paranoia, but not enough to ruin the experience for me.  Hope this help first timers, especially.",4,1/29/2018 6:14 PM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
359,I really was surprise at how potent this gummy is. Me having a high tolerance for weed ate the entire gummy . I felt a head high immediately. It last hours and I’m not sure what tomorrow will feel like cause I’m so high I had to hoodie this lol will update . It’s very strong .,5,4/30/2018 10:46 PM,edibles,candy,kushy-punch-kushy-punch-sativa-100mg-thc-strawberry-gummy
360,"I love all of Baked Bros products.  They have a good selection of different size dosages to fit any needs.  Great tasting, and never disappointed.",5,11/28/2017 6:05 PM,edibles,candy,baked-bros-watermelon-rings
361,I love the flavor of these rings and they deliver a perfect dosage for me! I have to hide them from my boyfriend because he’ll eat the whole bag! So so good.,5,11/28/2017 6:35 PM,edibles,candy,baked-bros-watermelon-rings
362,Oh my god they are the absolute best edible hands down!!! I do not by any other edibles anytime I go to to the shop Baked Bros is where is that!!!,5,11/28/2017 6:37 PM,edibles,candy,baked-bros-watermelon-rings
363,"Most consistent edibles I have tried! You know exactly what your getting in each packet ant the effects are always the same, cant say that about any other brand, by far the most potent, tasty and consistent edibles brand there is. Keep making them!",5,11/28/2017 7:44 PM,edibles,candy,baked-bros-watermelon-rings
364,"I absolutely love this peach rings!!! And I love that Baked Bros is so  consistent with their strands it makes it so much easier to dose. The peach rings have to be my favorite, but I have yet to try a Baked Bros goodie that I don’t love!! Thank you Baked Bros!! Keep up the good work!! 💖",5,11/28/2017 9:03 PM,edibles,candy,baked-bros-watermelon-rings
365,Tried numerous edibles and none have been as good as these. Will always buy baked bros from now on!,5,11/28/2017 9:44 PM,edibles,candy,baked-bros-watermelon-rings
366,So I am pretty picky about flavor and do not like to have my edibles feel oily or taste strongly of weed. With that said these taste too good as in just like the candy and no weed flavor. I am in love but it is hard to just have one lol. Great taste! I absolutely love that they are strain specific as Grandaddy Purple is my go to and I like to know how I will be effected. Great products and definitely my favorite edibles.,5,11/29/2017 4:31 AM,edibles,candy,baked-bros-watermelon-rings
367,"I am just not a fan of Baked Bros. For me, their products are too “artificial”.  The sugary-tasting combination of the artificial colors and flavors just doesn’t do my body good.  I tried them honestly for about a few weeks, but the worms, bears, and rings all gave me the worst heartburn.  Since I don’t mind the taste of flower, I’ll stick with the Yi-Lo brand that I think taste great, and they do not bother my stomach.",1,1/10/2018 11:46 PM,edibles,candy,baked-bros-watermelon-rings
368,Bought some gummies at emerald Gilbert good taste and very potent!!😍😍,5,11/28/2017 6:30 PM,edibles,candy,baked-bros-gummy-bears
369,"Love baked bros gummies, potent as hell, accurate and tasty. All I’m after in my favorite edible!",5,11/28/2017 6:53 PM,edibles,candy,baked-bros-gummy-bears
370,I finally found  edibles that I love!! These gummies have a great taste and are a perfect size . I love that I know the exact  dose that I'm getting out of each one.,5,11/28/2017 7:05 PM,edibles,candy,baked-bros-gummy-bears
371,Make sure you go and try these Gummie bears. They're amazing you will not be disappointed!!,5,11/28/2017 7:11 PM,edibles,candy,baked-bros-gummy-bears
372,Products are always good and always consistent. Recently won a raffle and thoroughly enjoyed the products I was given. Thanks Baked Bros,5,11/29/2017 2:42 PM,edibles,candy,baked-bros-gummy-bears
373,"Always consistent with quality/potency, my favorite gummies.",5,11/29/2017 4:30 PM,edibles,candy,baked-bros-gummy-bears
374,"Had the 150mg and it was a great high, super relaxing and mellow. Definetely one of my favorites!",5,11/30/2017 6:14 PM,edibles,candy,baked-bros-gummy-bears
375,[],3,5/21/2018 2:55 AM,edibles,candy,baked-bros-gummy-bears
376,"Love Baked Bros edibles, especially the gummie bears. I also really like the watermelon slices. Convenient to carry with you to have at any time.",5,6/3/2018 8:07 AM,edibles,candy,baked-bros-gummy-bears
377,I'm a big fan of these - consistent quality and good flavor.  Definitely try them if you haven't! #420sweepstakes,5,3/26/2017 6:12 AM,edibles,candy,baked-bros-baked-bros-gummie-bears
378,These edibles are quality meds. They’re also strain specific which I value. I like to select a strain depending on what I’m looking for.,5,11/28/2017 6:08 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
379,"Amazing! Best edibles I’ve had and I have a high tolerance. Love that they are strain specific and the portions are perfect, so you can medicate  properly.",5,11/28/2017 6:34 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
380,I’m a huge fan of these candies ! They always taste to delicious I forgot they “special” aha defiantly have to try them !!,5,11/28/2017 6:38 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
381,I have the sour ones an they where amazing. The  sweet sour taste with cannabis flavor is like a party in my mouth.. An had a pretty good Relax buzz.,5,11/28/2017 7:05 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
382,If your looking for the best body couch chill edible!! Look no further than baked Bros!! I’ve had many edibles! These are easily the best!! No question! Great for my arthritis!!,5,11/29/2017 2:23 AM,edibles,candy,baked-bros-baked-bros-gummie-bears
383,Great gummies. Potent. Really helps me with my anxiety. Very convenient and discrete when necessary. This is my go to edible. Never lets me down.,5,11/29/2017 2:09 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
384,"Got a bag of the 300mg watermelon sour gummies and one thing is clear, Baked Bros stuff is better than the competition in consistent potency and overall flavor by far compared to other name brand name edibles. Must try if you do edibles and the product will speak for itself as far as quality goes, I can personally vouch that you'll be happy with what you buy as long as it's Baked Bros. Just appreciate a company that is taking this serious and provides the quality I need in my medicine and thank them for doing that.",5,12/24/2017 10:59 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
385,"Definitely get what you pay for! Love the strain specific! Amazing strains at that, sour d, lemon haze, gdp, blue dream!? Amazing products for day to night use for me. Tastes great and feel they are very accurately dosed.",5,6/21/2018 2:24 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
386,🐨🐨 these are the Grand Daddy Purp indica strain sour gummy bears. Just like all their products there they are amazing just a little pricey but you do get what you pay for period equality infused edible and knowing what strain that use instead of sativa indica or hybrid on the bottom. It'll say granddaddy purple or Super Lemon Haze on the sativa that I had. Great company great edibles if somehow they could just bring down the price point or find them on a BOGO! Keep up the good work fellas!!🐨🐨,5,6/25/2018 1:51 PM,edibles,candy,baked-bros-baked-bros-gummie-bears
387,[],5,6/20/2017 7:34 PM,edibles,brownies,zoots-zootbites-caramel-espresso-brownies
388,Well worth the bite 🐸,5,6/7/2018 12:06 AM,edibles,brownies,infusion-edibles-ex-brownie-bite
389,[],5,4/26/2018 2:12 AM,edibles,brownies,goodship-cbd-double-fudge
390,Took me to the moon!,5,6/1/2018 8:13 PM,edibles,brownies,enjoyable-edibles-space-brownie
391,[],5,6/1/2018 8:25 PM,edibles,brownies,enjoyable-edibles-space-brownie
392,🤓This one is my favorite! Taste wonderful and the quality is excellent 👌 highly recomend if your a cookies n cream fan!,5,2/25/2018 11:51 PM,edibles,brownies,infusion-edibles-cookies-n-cream-brownie
393,"This is so bomb. It tastes amazing, you have to be careful not to eat the whole thing!",5,6/15/2018 3:33 AM,edibles,brownies,infusion-edibles-cookies-n-cream-brownie
394,"Cant beat this product!  Amazing antioxidant properties of wheatgrass, coupled with holistic CBD healing and pain relief.  Definitely recommend! #420sweepstakes",5,3/23/2017 12:38 AM,edibles,breakfast,cbd-hempindica-cbd-infused-wheatgrass-powder-shots
395,[],5,3/23/2017 3:37 AM,edibles,breakfast,herban-supply-co-greenway-medibles-fruity-krispy-cereal-bar-500mg-thc
396,Loved it. Delicous for the mind and body. #420sweepstakes,5,3/23/2017 7:47 PM,edibles,breakfast,herban-supply-co-greenway-medibles-fruity-krispy-cereal-bar-500mg-thc
397,"This is similar to its name, when I had it, I could sense I was lying under the bright sunshine, and the most important is it’s very easy to lift up your mood, also cure your bad appetite. I used it in several parties and the music was even more beautiful. I’ll totally recommend it to people want to attend parties.  #420sweepstakes",4,3/25/2017 3:53 AM,edibles,breakfast,herban-supply-co-greenway-medibles-fruity-krispy-cereal-bar-500mg-thc
398,Very good. Probably could eat 2 of them :) worth it. #420sweepstakes,4,3/22/2017 11:54 PM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
399,"Delicious, usually I make them at home but these are better. #420sweepstakes",5,3/23/2017 12:09 AM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
400,Ate two and they had me feeling very good for about 6 hours.  very tasty and very effective. i would definitely recommend them #420sweepstakes,5,3/23/2017 3:22 AM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
401,Lovely euphoric feeling. Takes a second to kick in but when it does it's a long lasting high #420 sweepstakes,4,3/23/2017 11:37 AM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
402,Awesome! minimal herbal taste and maximum childhood nostalgia #420sweepstakes,5,3/23/2017 7:03 PM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
403,Delicious! I ate it with milk. #420sweepstakes,5,3/23/2017 9:43 PM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
404,"I ate 1/4 of it and put it away for later consumption, got so high I took it out and ate another bite. Totally recommend, the edible tastes great reminds me of fruity pebbles I ate as a kid. +Rep",5,11/27/2017 6:28 AM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
405,How do I order it...?,1,6/11/2018 2:59 AM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
406,How would I go about getting this,5,6/21/2018 3:08 AM,edibles,breakfast,herban-supply-co-greenway-medible-fruity-krispy-cereal-bar-100mg-thc
407,"I enjoy the taste of this stuff because it's not overly sweet or cloying. The dosage is quite low, so you can keep sipping all day! Also good mixed with fruit, soda water, or any other beverage of your choice ;)",5,10/18/2017 5:55 PM,edibles,beverages,level-watermelon-mint-thc-beverage
408,Tastes like a real margarita and brings on a wonderful high faster than many of the other infused drinks I've tried. The high is really nice and uplifting. Stayed with me for a long time. I definitely recommend this for a hot afternoon by the pool. Good job Tinley's!,5,6/13/2018 8:20 PM,edibles,beverages,tinley-beverage-co-tinley-cannabis-margarita-alcohol-free
409,[],4,4/19/2018 4:46 AM,edibles,beverages,infusion-edibles-strange-brew-red-cream-soda
410,Love this product!  Add it to your favorite iced coffee OR just drink it as a shot. Either way .. super yummy! Just wish that more dispensaries in my area carried it :(,5,7/27/2017 8:50 PM,edibles,beverages,ganja-grindz-coffee-company-roastmasters-blend-coffee
411,"Super convenient way to take my THC to-go. Turns ANYTHING into an edible, anywhere, anytime -- and it doesn't taste at all gross like the drink mixes I've tried. Love it in hot soup or cocoa after skiing, and I bet it'll be stellar in lemonade this summer! The CBD really helps with my knee and back pain after a big day on the slopes too. Throw a couple tiny packs in my pocket and I'm good to go! Excited to try it in recipes like they demo in their YouTube vids.",5,3/20/2017 7:54 PM,edibles,beverages,stillwater-brands-ripple-cbd-11
412,"This knocked me out for 12 hours! Love, love, love!",5,9/7/2017 7:45 PM,edibles,beverages,evergreen-herbal-pm-formula-high-tea
413,"This stuff is amazing. Put it in my Kombucha, a shot in my red bull, shot in my ice tea. Looking for it locally.",5,5/3/2018 5:59 AM,edibles,beverages,utopia-sparkling-water-pearl2o
414,"Love the packaging and that has a child-resistant cap.  The flavors also are great - no cannabis aftertaste, just fruity and herbal flavors from the terpenes and passionfruit/lime ingredients!",5,6/27/2018 10:43 PM,edibles,beverages,mood33-cannabis-infused-sparkling-tonics-passion
415,"I've been looking for a dosed-drink for years now that I actually enjoy.  I've tried teas (with dosed honey), coffee, syrups, tonics, elixirs, and gimmicky named sodas that all were overly-sweet and had zero carbonation.  A budtender friend recently brought over this Newton's 10mg Kiwi Strawberry and I was hooked.  There was no cannabis taste, just a super clean, very effervescent soda which was carefully crafted for adult palettes in mind.  I was so impressed, I went and purchased several different flavors (at different doses) so I could see if there was a difference in flavor for higher THC %, but even at 100mg, there was no noticeable difference.  My wife dressed hers up with some fruit and a touch of champagne, and thoroughly enjoyed her entire day with just one 10mg Kiwi Strawberry.  Can't say enough about all their sodas!",5,8/28/2017 5:22 PM,edibles,beverages,sir-newtons-original-newtons-original-kiwi-strawberry-craft-soda-10mg
416,"This tea was my introduction to Stillwater and I have since tried other products from them.  I really liked that the dosage was so low, I barely felt it which meant I was just nicely relaxed while completely functional to go about my life.",5,3/20/2017 10:13 PM,edibles,beverages,stillwater-brands-mellow-mint-stillwater-tea
417,"This Positivi-tea is amazing. Hands down, no paranoia, happy feeling. Makes any shitty or decent day, honestly a great day. No sluggishness, or tiredness. I took it with a cup of hot water.",5,4/10/2018 9:43 PM,edibles,beverages,herbabuena-kikoko-positivi-tea
418,"Great product! Great dosing! Love the flo energy and the blood orange sparkling water! Quicker to the point and feels more potent than other drinks/edibles. Been following since Colorado, and so happy they're in AZ!!! 🤣👽🤸👌",5,6/21/2018 2:21 PM,edibles,beverages,keef-brands-keef-cola-10mg-thc
419,Love how easy to dose this simple syrup is. I use it in drinks mostly. I love it in my morning coffee!,5,4/5/2017 2:15 AM,edibles,beverages,craft-elixirs-seattle-simple
420,"I use this in stir-fry and it's awesome. First time using I wasn't as thrilled because I wasn't expecting the sweet part. Joke's on me, that's why you taste test. After learning more about the flavor it's been more fun to use. I'd still love to see it drop some of the sweet, though, as it ends up tasting a little like filler. Still awesome! Sits right above the stove!",4,3/30/2017 4:07 AM,edibles,beverages,craft-elixirs-capitol-hill-heat
421,VERY impressed. Nice mellow buzz. Family gathering are going to be much more enjoyable.,5,7/10/2017 6:40 AM,edibles,beverages,dixie-cherry-limeade
422,very good helps with pain,4,8/7/2016 5:06 AM,edibles,beverages,pot-o-coffee-hemp-derived-cbd-infused-tea
423,"I finally found a low-dose, healthy cannabis drink that uses terpenes and organic ingredients that support a calming experience like chamomile and hibiscus.  Love this!",5,6/27/2018 10:40 PM,edibles,beverages,mood33-cannabis-infused-sparkling-tonics-calm
424,"This tea is hands-down my favorite weekday THC. I drink it every morning before work and enjoy a stress-free day without feeling high -- I can responsibly work while drinking my THC! Makes any day better, kills the anxiety from a crappy work day, and tastes/smells like regular yummy English Breakfast tea. Discreet and effective. Absolutely perfect for a case of the Mondays (and Tuesdays, and Wednesdays).",5,3/20/2017 7:45 PM,edibles,beverages,stillwater-brands-blissful-black-stillwater-tea
425,"If blindfolded, I wouldn't be able to tell the difference between this and virgin root beer. Delicious. Oh, and I also lost track of space and time. Probably not wise to drink the entire bottle in one serving as I did. Fun as hell though.",5,11/24/2017 12:19 AM,edibles,beverages,dixie-root-beer-elixir
426,[],5,6/21/2018 4:47 PM,edibles,beverages,dixie-root-beer-elixir
427,"I find infused beverages to be hit-or-miss, but Happy Apple is definitely a hit for me. This product doesn't sacrifice taste for potency or vice versa; the flavor is sweet and spicy, unimpeded by the addition of cannabis. Coasting into full-body bliss after about 30 minutes, this drink kept me fully immersed in my evening video games until tapering into sleepiness after a few hours. I'd tried Happy Apple over the summer as well -- the powerful but functional effects made for a very chill, very silly day at the lake. Highly recommend.",5,10/30/2017 6:06 PM,edibles,beverages,happy-apple-happy-apple
428,"I tried the 10mg and it was fantastic! It tastes kind of like a Martinelli's Apple Cider, which I love, and aside from a tiny bit of an aftertaste, there was none of that ""weed"" taste that I try to avoid when taking edibles.",5,6/27/2018 4:42 AM,edibles,beverages,happy-apple-happy-apple
429,It tasted a little bit weedier than the Root Beer but I am not complaining. The effects were spectacular. Drank half once in the afternoon and the rest before a night out in Vegas. Unreal.,5,11/24/2017 12:21 AM,edibles,beverages,dixie-half-and-half
430,"I used the 200mg version that delivers 12mg THC in a 15ml serving. I take it as a a nightcap for insomnia. The effects do take between 45-60 minutes. Provides a nice relaxing mood and doesn't make your dreams to crazy,  for those who may have heightened paranoia tendencies.",4,3/12/2018 12:05 AM,edibles,beverages,dixie-half-and-half
431,[],5,9/24/2017 3:31 PM,edibles,beverages,level-grapefruit-thc-beverage
432,Tastes great. Low dose so you can drink it all day! Mix with other adult beverages or soda water to achieve the vibe of your choice.,5,10/18/2017 5:57 PM,edibles,beverages,level-grapefruit-thc-beverage
433,"Just tried a little bit of this when a friend mixed up a capful in a mocktail of ginger ale and lime, and the taste was great, but way too spicy for my sensitive taste buds. However, if you're a spicier person than me, I bet it would be great in a cannabis-infused salsa or a fajita stirfry!",4,3/29/2017 12:27 AM,edibles,beverages,craft-elixirs-verdita-dragon
434,[],5,3/30/2017 3:51 AM,edibles,beverages,craft-elixirs-verdita-dragon
435,"Pretty darn good. I use this for mixing into teas in the evening and it's the perfect relaxing porch time nightcap. Not sure what else I would do with it other than tea, but not sure I need anything else to do with it.",4,3/30/2017 4:00 AM,edibles,beverages,craft-elixirs-ginger-grass
436,"My favorite from the Craft collection so far. Microdosing 5mg of this in a cup of hot water keeps me relaxed and creative throughout the day, and the ginger helps calm my sensitive stomach. You can also double the dose and add it to some herbal tea for the ultimate sleep aid -- the flavor blends really well with mint and other light teas.",5,4/5/2017 5:09 AM,edibles,beverages,craft-elixirs-ginger-grass
437,[],4,4/15/2016 2:56 PM,edibles,beverages,craft-elixirs-ballard-beat
438,"Yum yum yum! I really enjoyed this, at least in part due to the reference to the cute Seattle neighborhood in its name. The flavor is really delicious, and it could go well in anything from a fizzy cannabis mocktail to topping on pancakes. It's pretty versatile and with the easy capful measurer, it's easy to tell exactly how much you're dosing.",5,3/29/2017 12:25 AM,edibles,beverages,craft-elixirs-ballard-beat
439,"Big fan of Craft Elixirs, but this one wasn't my favorite of their offerings. I thought it was a bit too mellow in the syrup and the coffee taste didn't quite feel authentic. Felt like a watered down version of a starbucks via, but then when I added more syrup, I didn't like that either... Hard to find the balance point.",3,3/30/2017 3:57 AM,edibles,beverages,craft-elixirs-bagley-ave-brew
440,Coffee and cannabis are two of my all time favorite things so this concoction is money! The easy dosing with the cap is awesome. It's so good on ice cream. 4 or 5 capfuls on top make for a nice nightcap.,5,4/5/2017 2:17 AM,edibles,beverages,craft-elixirs-bagley-ave-brew
441,Just what i need for everyday driving going to my workplace.. Getting out the stress brought about by heavy traffic jams in the Phillipines is a big boost to my health. With this dissolvable product feels like im in for a wonderful day 👍,5,3/11/2018 2:47 AM,edibles,beverages,stillwater-brands-clockwork-coffee-pure-10
442,"Coffee and cannabis, must I say more?  The perfect combination to start my day.",5,6/21/2018 7:35 PM,edibles,beverages,stillwater-brands-clockwork-coffee-pure-10
443,"I mixed with pudding and had a very nice mellow sativa buzz that came on fairly quick and then stayed for about 6 hrs and didn't make me anxious.   This works really well for me because I have allergies and vaping or smoking are not an option, but now almost any food or beverage works.",5,3/20/2017 10:10 PM,edibles,beverages,stillwater-brands-ripple-sativa
444,"I purchased Ripple with a group of friends and made a shared dish - we portioned it out so each person had approximately 2.5mg (half of a packet per person) and it was the perfect amount for a mellow, enjoyable buzz that lasted for a few hours. Everyone still felt really functional - we made dinner, had some laughs and played card games. True to advertising, it was tasteless, odorless, completely undetectable in food. I would add it to any recipe or beverage. Great product - the whole group agreed they would definitely purchase again!",5,3/21/2017 3:25 PM,edibles,beverages,stillwater-brands-ripple-sativa
445,"I generally save edibles for special occasions. They usually take too long to kick in, or leave me feeling groggy the next morning. Ripple, on the other hand, had none of these side effects. I mixed one packet in tea, which kicked in within the hour, and felt like a mellow wine buzz. No clouds, no grogginess the next morning, and I slept GREAT. I have a pretty low tolerance, and one packet was perfect.",5,3/22/2017 11:16 PM,edibles,beverages,stillwater-brands-ripple-sativa
446,[],5,7/6/2017 8:16 PM,edibles,beverages,mirth-provisions-legal-sodas
447,"Yummy! Love the Lemon Ginger for ""adult cuddling"" ;P They taste amazing and have the best body high!!",5,9/7/2017 7:42 PM,edibles,beverages,mirth-provisions-legal-sodas
448,"I've tried the Rainier Cherry and the Pomegranate flavors; I LOVED the pomegranate flavor (20mg) but hated the cherry flavor (10mg). The cherry one is so tart and bitter it's so hard to drink- it tastes like apple cider vinegar, honestly. The pomegranate, on the other hand, is a lot more balanced between sweet and tart and I like that one quite a lot.",4,6/27/2018 4:59 AM,edibles,beverages,mirth-provisions-legal-sodas
449,Imagine propel fitness water or sobe life water without the flavor. That is Level+,1,8/22/2017 4:32 PM,edibles,beverages,level-coava-cold-brew-thc-beverage
450,the TCH cold brew is a beautiful saturday afternoon experience. great creative energy starter!,5,9/30/2017 5:36 AM,edibles,beverages,level-coava-cold-brew-thc-beverage
451,nice,3,12/7/2017 6:52 PM,edibles,beverages,level-coava-cold-brew-thc-beverage
452,Definitely Enjoyed this,5,2/11/2018 9:42 PM,edibles,beverages,enjoy-enjoy-life-hybrid-punch
453,Got this before seeing a movie. I did drink all by one dose because the lady wanted to try it. Fantastic effect made me nice and happy. Kinda floaty but that is what i look for in a hybrid. Would not hesitate to buy it again!,5,2/21/2018 8:22 PM,edibles,beverages,enjoy-enjoy-life-hybrid-punch
454,hits fast. feels more like a 75mg dose than 50. tastes like vitamin water and cannabis. will buy again.,5,3/8/2018 7:24 PM,edibles,beverages,enjoy-enjoy-life-hybrid-punch
455,LOVE! My favorite out of all 3 flavors I have tried. They're all great but this is my favorite taste wise and effect wise,5,3/23/2018 7:53 PM,edibles,beverages,enjoy-enjoy-life-hybrid-punch
456,I am a light user and just a little sip helped me relax and wind down for the night! Great product. Make sure you shake it!,5,2/6/2018 7:01 PM,edibles,beverages,enjoy-enjoy-relax-indica-berry
457,This shot helps me get back to my nice mellow self after a day of work.  It usually takes me a while to get grounded because I can't relax but this has made my life easier.  5 stars!,5,2/8/2018 6:03 AM,edibles,beverages,enjoy-enjoy-relax-indica-berry
458,Great product,5,2/11/2018 9:41 PM,edibles,beverages,enjoy-enjoy-relax-indica-berry
459,[],5,2/21/2018 8:25 PM,edibles,beverages,enjoy-enjoy-relax-indica-berry
460,"Love this, i can feel it so fast! Usually within 10 minutes. Great flavor too",5,3/23/2018 7:50 PM,edibles,beverages,enjoy-enjoy-relax-indica-berry
461,Loved this stuff! Super yummy and easy to get a small dose. Hit me in like 20 mins and I was feeling good.,5,2/6/2018 7:04 PM,edibles,beverages,enjoy-enjoy-energy-sativa-citrus
462,Love this shot! I take a little sip before my workout and i have a great workout every time.  I prefer these to edibles because these a very fast-acting.  Takes me about 15 min to feel it. Love it!,5,2/8/2018 6:01 AM,edibles,beverages,enjoy-enjoy-energy-sativa-citrus
463,[],5,2/11/2018 6:48 PM,edibles,beverages,enjoy-enjoy-energy-sativa-citrus
464,"Great euphoric feeling, will definitely buy again",5,3/23/2018 7:52 PM,edibles,beverages,enjoy-enjoy-energy-sativa-citrus
465,"Everything about this product is a 5 star....great high, affordability, and the taste was pleasant... had a similar taste to like a 5hour energy thing.",5,4/25/2018 11:12 PM,edibles,beverages,enjoy-enjoy-energy-sativa-citrus
466,"I took one of these for a hike and it was perfect, nice high, easy to drink and affordable.",5,5/14/2018 11:08 PM,edibles,beverages,enjoy-enjoy-energy-sativa-citrus
